584,Stott's_Colleges__Melbourne_Campus_Rank
585,Strathfield_College__Melbourne_Campus_Rank
586,Sunraysia_Institute_of_TAFE__Mildura_Campus_Rank
587,Sunshine_College_of_Management_Rank
588,Swinburne__University__of__Technology_Croydon_Campus_Rank
589,Swinburne__University__of_Technology_Wantirna_Campus_Rank
590,Swinburne_University_of_Technology__Hawthorn_Campus_Rank
591,Technical_Education_Development_Institute_Rank
592,Technical_Institute_of_Victoria_Rank
593,The__University_of_Melbourne_Southbank_campus_Rank
594,The_Academy_of_Interactive_Entertainment__Melbourne_Campus_Rank
595,The_Australian_Ballet_School_Rank
596,The_Australian_Conservatoire_of_Ballet__Melbourne_Campus_Rank
597,The_University_of_Melbourne_Burnley_campus_Rank
598,The_University_of_Melbourne_Rank
599,The_University_of_Melbourne_Werribee_campus_Rank
600,TMG_College_Rank
601,Torrens_University__Fitzroy_Campus_Rank
602,Torrens_University__Flinders_st_Campus_Rank
603,Trinity_College_Theological_School_Rank
604,Turner_English__Box_Hill_Campus_Rank
605,Turner_English__Camberwell_Campus_Rank
606,Turner_English__Dandenong_Campus_Rank
607,Turner_English__Melbourne_CBD_Campus_Rank
608,Univeristy_of_Divinity__Whitley_College_Rank
609,Universal_Institute_of_Technology_Rank
610,University_of_Canberra__UC_Melbourne_-_Chadstone_Campus_Rank
611,University_of_Divinity__Stirling_College_Rank
612,University_of_Divinity__Yarra_Theological_Union_Rank
613,Victoria_University__City_Flinders_Lane_Rank
614,Victoria_University__City_Flinders_Rank
615,Victoria_University__City_Queen_Rank
616,Victoria_University__Footscray_Nicholson_Rank
617,Victoria_University__Footscray_Park_Rank
618,Victoria_University__St_Albans_Rank
619,Victoria_University__Sunshine_Rank
